id,bid,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4491832089757763,ICwYgEWrh,#交大新闻#【校园“云”直播 共赏交大四月天】梧桐道绿意盎然，樱花道落英缤纷。近日，在西安交通大学迎来建校124周年暨迁校64周年之际，学校联合人民网人民视频、抖音、微博、官方哔哩哔哩站等平台，开展了“云赏樱”“云游校园”等系列直播活动，通过网络直播，带领大家“云”游校园，共赏校园美景。各平台直播累计观看达300余万人次。,"https://wx4.sinaimg.cn/large/6f0a090dly1gdnkwap8fsj20u00e8gzi.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1gdnkwb3texj20f10lcdib.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1gdnkwbs6uoj20u00gmwg1.jpg",,,2020-04-09,巴洛克先生Android,22,0,0,交大新闻,
4491822958664291,ICwJxAlYD,#微风梧桐##朋友请听好# 夸奖的话可以脱口而出诋毁的话要三思而后行图/@Dr丝儿 ,https://wx4.sinaimg.cn/large/6f0a090dly1gdni37wp9fj213a0u0jv6.jpg,,,2020-04-09,屏碎了的Android,64,3,3,"微风梧桐,朋友请听好",Dr丝儿
4491812431228692,ICwsz59DC,#交大沙龙#你最喜欢电影《哈利波特》里的哪一幕 ,https://wx3.sinaimg.cn/large/6f0a090dly1gdnim9qeslj20u01qce6r.jpg,,,2020-04-09,巴洛克先生Android,71,23,3,交大沙龙,
4491800099938001,ICw8FFHkl,#交大新闻# 【战“疫”英雄讲团课 逆行白衣归，娓娓述战情】4月5日下午4:30，由西安交通大学团委主办的线上直播团课——第四期“战‘疫’英雄讲团课”继续开讲。第四期团课邀请到援鄂医疗队医疗组林婷和明宗娟讲述他们的战“疫”故事。团课中，林婷老师带我们回顾了援鄂中平凡却又不平凡的点点滴滴。最后，她谈道：“我们生来平凡，但在这些时刻却会迸发出不平凡的勇气和担当，但最终我们还是要归于平凡，也只有平凡却又温暖的生活是我们永远的避风港。”交大青年也会继续满怀对祖国和人民的赤子之心，把最美好的青春献给祖国和人民，为自己的青春岁月增添一抹最绚丽的色彩。,https://wx2.sinaimg.cn/large/6f0a090dly1gdnh86e5nhj21e00lan6u.jpg,,,2020-04-09,屏碎了的Android,17,2,3,交大新闻,
4491779837208415,ICvBZufeL,#交大live#【如何从通宵熬夜中恢复过来？】现在的很多人越来越不爱早睡了，越晚睡越精神，越晚睡越有活力，熬夜成了现代社会的一个现状。由于生活质量的提高、生活方式的改变、社会竞争压力的增大等一系列因素的影响，熬夜也成为人们的常态。但是熬夜的危害是很大的，很多人熬夜后也很难恢复精神，科学家告诉你该怎么办。TEDx演讲的微博视频,,"http://f.video.weibocdn.com/003gl15Flx07AfQvMlqw01041200dpk70E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1586971573&ssig=sGbJRjZZ%2FF&KID=unistore,video",,2020-04-09,巴洛克先生Android,52,6,22,交大live,
4491758610526660,ICv3L2d0w,#交大沙龙##五一连休5天# XJTUer有什么计划 西安交通大学的微博投票 ,,,,2020-04-09,屏碎了的Android,593,32,3,"交大沙龙,五一连休5天",
4491750230418401,ICuQf1KQp,#沙坡电台# 英雄的城，英雄来守护你的付出，我铭心刻骨每一个阵地，你我坚守住冬去春来，花开满树你我并肩看江花日出手足 ,https://wx2.sinaimg.cn/large/6f0a090dly1gdn9mhf2yrj20u010g41p.jpg,,,2020-04-09,屏碎了的Android,25,2,3,沙坡电台,
4491736304843292,ICutMkjXC,#交大新闻# 【“十四五”重大科研方向和基地建设布局系列研讨会院士专场召开】4月7日下午，西安交大召开研讨会之院士专场。王铁军指出，今年是“十三五”最后一年， “十四五”对学校发展至关重要。为了把握好长远和当下、全局和重点的关系，充分利用创新港发展机遇，以“三个面向”为指导，结合中央新提出的“新基建”领域，学校对“十四五”科研方面重大方向及基地建设进行谋划。王树国校长在总结发言中说，“我们要把学校打造成全国重要的科研和文教中心，要透过新基建发出的信号看到国家未来科学技术的走向，看到国家未来产业结构发展趋势。各位院士提到的各方面建议，学校会认真的研究，纳入学校‘十四五’规划。”,https://wx2.sinaimg.cn/large/6f0a090dly1gdn9wemznmj20rs0ijq76.jpg,,,2020-04-09,屏碎了的Android,21,1,3,交大新闻,
4491727018850757,ICueNB8u9,#沙坡村干货# 100种好看的古风中国传统色附带CMYK色值~ 开始你的创作吧via实用干货 ,"https://wx3.sinaimg.cn/large/6f0a090dly1gdn8th6ctdj20j61aw77n.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1gdn8thvywaj20j61axn01.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1gdn8tidupoj20j61axtc4.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1gdn8tiublzj20j61attbt.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1gdn8tjcjucj20j61atadp.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1gdn8tjrm2dj20j61at41d.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1gdn8tk6cn4j20j61ax416.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1gdn8tkk14qj20j61apgom.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1gdn8tkytejj20j61f677w.jpg",,,2020-04-09,屏碎了的Android,85,4,41,沙坡村干货,
4491705749062579,ICtGuC1AD,#交大浮光# 天地交而万物通早安！图/i拍交大 ,https://wx4.sinaimg.cn/large/6f0a090dly1gdn6e3blicj21rx2nwx6s.jpg,,,2020-04-09,屏碎了的Android,134,18,4,交大浮光,
4491586245400100,ICqzKmEOo,#交大有礼# 一年逢遇花开时，交大百廿又四岁。抓住校庆的尾巴，交小童又给你带来福利啦！【点赞转发本条微博，并在评论区许一个愿望】，交小童在9号中午抽两位幸运儿各送上美美的校庆加餐券一张[好喜歡]抽奖详情 ,"https://wx2.sinaimg.cn/large/6f0a090dgy1gdmsnr122tj20u00miwls.jpg,https://wx3.sinaimg.cn/large/6f0a090dgy1gdmsnrmgpej20u00hzwmb.jpg,https://wx3.sinaimg.cn/large/6f0a090dgy1gdmsnqifvoj20u00jcdko.jpg",,,2020-04-08,叻叻猪嘅iPhone客户端,159,99,68,交大有礼,
4491579252906699,ICqotccaf,#晚安仙交# 宇土茫茫，山高水长；美哉吾校，为世界之光！晚安 ,https://wx4.sinaimg.cn/large/6f0a090dly1gdmrs5mwacj21i10u04fc.jpg,,,2020-04-08,迷醉长安的Android,145,12,7,晚安仙交,
4491541336940398,ICppjt7vU,#沙坡电台# 大音《二十年》 二十年 在梦里面我常回到二十年前有我有你还有熟悉的校园努力的身影让梦想闪亮鲜艳恣意的青春让快乐一点不难开学时的天南地北毕业后的地北天南只因这四年的朝夕相伴人生才变得不那么艰难感叹为啥当年没能多拍点照片所幸还有很多地方依然没改变四 ...全文,"https://wx3.sinaimg.cn/large/6f0a090dly1gdmnd91x19j20ku0oun24.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1gdmnd9cit5j20u00gxn0v.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1gdmnd8pfdhj20m80e50v0.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1gdmnd9wf70j20j709etab.jpg",,,2020-04-08,一只学霸的iPhone客户端,41,4,4,沙坡电台,
4491531244859079,ICp92ko4f,#交大124周年校庆#【文治书院开展辅导员直播系列活动】疫情阻隔，依约赴一场相会。校庆来临之际，文治书院策划组织“云赏樱”“云回书院”直播互动系列活动，辅导员带领同学们欣赏不一样的春日校园，邀请大家共同见证学校为保证学子安全健康进行的全力准备。直播中，师生通过镜头和文字互动交流，氛围格外温情暖心。,"https://wx1.sinaimg.cn/large/6f0a090dly1gdmmccjbaaj20g00lc400.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1gdmmbx9tlrj209u0lct9w.jpg",,,2020-04-08,NEX 3 5G,36,3,3,交大124周年校庆,
4491500371346329,IColf5EeZ,#交大124周年校庆# 【西安交通大学教育基金会首部宣传片】西安交通大学教育基金会隆重推出首部宣传片《思源致远》，献给关心和支持西安交通大学教育事业发展的社会各界爱心人士、组织及全球校友。让我们携手同行，共创华章  西安交大教育基金会的微博视频 ,,"http://f.video.weibocdn.com/XaxkSvvJlx07CkzQksFy01041205TgEj0E030.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=11ccc9c970f47cffd9369c72510b3033&Expires=1586971623&ssig=TYI6XaTCMm&KID=unistore,video",,2020-04-08,正能量 · 视频社区,63,8,2,交大124周年校庆,
4491491713599379,ICo7hf6mv,#交大124周年校庆#【百人云齐奏《为世界之光》】为庆祝建校124周年暨迁校64周年，西安交大团委组织百余位交大人一同奏响《为世界之光》。这一首《为世界之光》，不仅是献给124岁的交大，也是献给每一位为了抗击疫情而努力奋斗的交大人，更是对所有仍在海外的交大人的激励。愿每一位交大人永葆睿智热忱、进步无疆；愿每一位交大人不忘初心、与日俱长；愿每一位交大人与祖国一同书写共建人类命运共同体的战“疫”篇章。为世界之光！ 西安交通大学的微博视频,,"http://f.video.weibocdn.com/OKdkieD4lx07Cl1Lkr9C01041200PM9s0E010.mp4?label=mp4_hd&template=640x368.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586971624&ssig=8ZBCzWZntj&KID=unistore,video",,2020-04-08,专业版微博,176,12,52,交大124周年校庆,
4491463909629819,ICnoqEp9F,#沙坡电台##交大124周年校庆# 《为世界之光》美哉吾校，真理之花，青年之模楷，邦国之荣华。为世界之光 (西安交通大学校歌) ,https://wx3.sinaimg.cn/large/6f0a090dly1gdme24ckurg208c0bvac6.gif,,,2020-04-08,一只学霸的iPhone客户端,267,30,48,"沙坡电台,交大124周年校庆",
4491452837217903,ICn6zuhHN,#交大124周年校庆# 历经两世纪栉风沐雨，跨越三世纪弦歌不辍。以交通之名立浩然天地，以创新之魂为兴国之本。为世界之光！ 书法：程健 ,"https://wx3.sinaimg.cn/large/6f0a090dgy1gdmdax7dg6j21ww2pg1l0.jpg,https://wx3.sinaimg.cn/large/6f0a090dgy1gdmdb09masj21ww2pgqv8.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gdmdb2lve9j21ww2pgb2d.jpg,https://wx4.sinaimg.cn/large/6f0a090dgy1gdmdayn328j21ww2pgqv7.jpg",,,2020-04-08,,519,67,17,交大124周年校庆,
4491420897491232,ICmh3vqOk,2020 年 4 月 8 日是学校建校 124 周年暨迁校 64 周年。面对疫情的特殊时刻，我校兴庆校区举行特殊的升国旗仪式，全体交大人在全国乃至世界的不同角落通过线上平台同升一面国旗，凝聚师生，众志成城，共同防疫，致敬英雄。#交大124周年校庆# 西安交通大学的微博视频 ,,"http://f.video.weibocdn.com/0036qNYZgx07CkIrjlUb01041206R3kx0E030.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=11ccc9c970f47cffd9369c72510b3033&Expires=1586971623&ssig=5SuS6zzTxH&KID=unistore,video",,2020-04-08,校园 · 视频社区,189,13,19,交大124周年校庆,
4491350013936769,ICkqJgw8h,#有事先知道#【西安交通大学“学生就业引领计划”之校友空中宣讲会】春暖花开，交大迎来124周年华诞。为了展示校友风采，分享校友传承母校精神、在各自岗位的奋斗历程，特邀请校友举办空中宣讲活动，为学弟学妹们的职业生涯提出规划建议与借鉴。时间：2020年4月8日 ,https://wx2.sinaimg.cn/large/6f0a090dly1gdm1etr8jfj20n05eg4qp.jpg,,,2020-04-08,一只学霸的iPhone客户端,27,3,2,有事先知道,
4491340031061525,ICkaD4s9n,#交大沙龙# 今天是交大124岁生日，全体交大人同升一面国旗。那么你在哪里看的升旗仪式呢，有什么话想对交大说？来这条微博下留言吧~ ,https://wx4.sinaimg.cn/large/6f0a090dly1gdm0dsl74lj20t70ktjv3.jpg,,,2020-04-08,一只学霸的iPhone客户端,358,71,24,交大沙龙,
4491339175215197,ICk9flSI5,#交大124周年校庆# 历经两世纪栉风沐雨，跨越三世纪弦歌不辍。以交通之名立浩然天地，以创新之魂为兴国之本。为世界之光！ ,"https://wx3.sinaimg.cn/large/6f0a090dgy1gdm08jxnwdj21ww2pghdx.jpg,https://wx1.sinaimg.cn/large/6f0a090dgy1gdm089vjeuj21ww2pgqv8.jpg,https://wx4.sinaimg.cn/large/6f0a090dgy1gdm08e53rxj21ww2pgu13.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gdm08gpu95j21ww2pgqv8.jpg",,,2020-04-08,叻叻猪嘅iPhone客户端,317,45,113,交大124周年校庆,
4491331516768676,ICjWTsoQc,#交大浮光# 美哉吾校！今天是我校建校124周年校庆日暨迁校64周年纪念日，大家准备好参加线上升旗仪式了吗？早安！ ,https://wx3.sinaimg.cn/large/6f0a090dly1gdlzerqjipj21i10u07le.jpg,,,2020-04-08,一只学霸的iPhone客户端,213,21,21,交大浮光,
4491236255312378,IChtfmhZw,#武汉解封#好久不见，武汉你好！ ,https://wx3.sinaimg.cn/large/6f0a090dgy1gdlogymaczg20m813ikjq.gif,,,2020-04-08,,296,16,21,武汉解封,
4491232383994242,IChn0gL5g,#交大有礼# 一年逢遇花开时，交大百廿又四岁。今天，我们迎来了建校124周年暨迁校64周年校庆。这份特别的纪念礼物，代表着我们的思念与祝福。【在这条微博带话题词#交大124周年校庆# 评论并转发你最想对交大说的话】，交小童将在8日晚抽四位幸运儿各送上美美的校庆加餐券一张[好喜歡]抽奖详情,https://wx1.sinaimg.cn/large/6f0a090dgy1gdlo0ruwtej20u00miah5.jpg,,,2020-04-08,,161,127,126,"交大有礼,交大124周年校庆",
4491226084174723,IChcQhw2f,#交大124周年校庆#百廿四载，山高水长。十秩峥嵘，弦歌不断。天地交而万物通，上下交而其志同。124年不忘初心，124年砥砺前行。1896——2020，西安交通大学124岁生日快乐！交大人，为世界之光！ ,"https://wx4.sinaimg.cn/large/6f0a090dgy1gdlk0e7zlij218y0u0u0x.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gdlk0ifojxj21900u0kjo.jpg,https://wx4.sinaimg.cn/large/6f0a090dgy1gdlk09sp11j20zk0no7gb.jpg,https://wx4.sinaimg.cn/large/6f0a090dgy1gdlk0ptco8j21930u07ws.jpg,https://wx4.sinaimg.cn/large/6f0a090dgy1gdlk0pc1qdj21i10u0kjw.jpg,https://wx3.sinaimg.cn/large/6f0a090dgy1gdlk0rzt4aj218y0u01le.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gdlk0ek4t6j21900u0x6p.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gdlk0et1qdj20sg0izn15.jpg,https://wx1.sinaimg.cn/large/6f0a090dgy1gdlk0b2kisj20ku0dwnfy.jpg",,,2020-04-08,微博 weibo.com,3556,458,894,交大124周年校庆,
4491212252220376,ICgQx9jCw,#晚安仙交#         走过一片水域，遥望水中倒映的灯火，水面如镜子一般平静，四下无人，仿佛可以听到水中生物的呢喃细语，恍惚间又想起了老和尚与小和尚的故事。         晚安，好梦 ,https://wx2.sinaimg.cn/large/6f0a090dly1gdllcorkzsj20qo0h1q4s.jpg,,,2020-04-07,迷醉长安的Android,72,10,2,晚安仙交,
4491200578701510,ICgxHAvEW,#思源夜话# 春天换季你是选择“捂”还是“冻” ,https://wx4.sinaimg.cn/large/6f0a090dly1gdlkdby08jg20ak0akdn0.gif,,,2020-04-07,睡不醒Android,43,20,3,思源夜话,
4491195353324541,ICgphdWRD,#交大音夜巴##郑云龙 寻光# 「多情总被无情伤    情深别来无恙    情深不知所以」寻光郑云龙寻光 (《清平乐》电视剧片尾曲) ,,https://c.y.qq.com/base/fcgi-bin/fcg_pyq_mv.fcg?vid=m0033vibpck&type=hd&code=8df6a&tag=5e972c80,,2020-04-07,憨憨’s iPhone客户端,79,16,16,"交大音夜巴,郑云龙 寻光",
4491143872169383,ICf4f96m3,#高校学堂计划##交大阅读亭# 和小童一起学英语：你知道英文“take the floor”是什么意思吗?正确答案见评论区～小伙伴们先凭感觉选然后再在评论区报到，知识点用小本本记下来哦   西安交通大学的微博投票 ,,,,2020-04-07,憨憨’s iPhone客户端,921,13,1,"高校学堂计划,交大阅读亭",
4491121914703518,ICeuPjJBc,#交大阅读亭# 今夜偏知春气暖，虫声新透绿窗纱。/刘方平《月夜》图源网络 ,https://wx1.sinaimg.cn/large/6f0a090dly1gdlbbuxqzqj20jg164427.jpg,,,2020-04-07,睡不醒Android,38,1,1,交大阅读亭,
4491111793992610,ICeevgKEW,#沙坡村干货#  学霸写论文、文献检索的7个必备神器网站！（via 大学新鲜事）  ,"https://wx1.sinaimg.cn/large/6f0a090dly1gdla6atyrdj20j6110gqa.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1gdla6b2krqj20j611ggop.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1gdla6bd43nj20j60y0ju9.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1gdla6bprogj20j60tmadd.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1gdla6c340tj20j60z70vj.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1gdla6cdzjoj20j60ycdii.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1gdla6cor9dj20j60ytdjg.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1gdla6cyvzrj20j60yydiw.jpg",,,2020-04-07,睡不醒Android,53,1,43,沙坡村干货,
4491097877301856,ICdS3uDxS,#交大新闻#【我校自主审核新增博士专业学位授权类别口腔医学】近日，国务院学位委员会公布了2019年学位授权自主审核单位撤销和增列的学位授权点名单，我校自主审核增列口腔医学博士专业学位授权类别。这是我校使用自主审核权增列的首个博士专业学位类别，将被列入2021年研究生招生目录对外招生。 ,https://wx4.sinaimg.cn/large/6f0a090dly1gdl4t88p0nj20m80cmta1.jpg,,,2020-04-07,憨憨’s iPhone客户端,39,4,2,交大新闻,
4491085293900624,ICdxLgmJi,#交大live# 【TED演讲：你想做什么样的工作?】当你年轻的时候，你想成为什么样的人？当你年老的时候，你又想做什么样的工作？你年轻的时候想做的工作，比如医生、演员、工程师、科学家、历史学家，这些梦想都实现了吗？与其问“你长大后想做什么”，不如问“你有什么样的故事？”。 TEDx演讲的微博视频,,"http://f.video.weibocdn.com/iHu3lLJFlx07CggULccg01041200ZMCa0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1586971637&ssig=3A7H8EFKhV&KID=unistore,video",,2020-04-07,睡不醒Android,24,1,8,交大live,
4491080856440384,ICdqBr1ra,#交大有礼# 一年逢遇花开时，交大百廿又四岁。2020年4月8日，西安交通大学将迎来建校124周年暨迁校64周年纪念日。今天，一份给交大学子的特别纪念礼物，将带去我们的思念与祝福。【在这条微博下面评论你最想对交大说的话，并转发本条微博】，交小童在校庆日当天抽三位幸运儿各送上美美的校庆加餐券一张[好喜歡]抽奖详情,"https://wx1.sinaimg.cn/large/6f0a090dgy1gdl6mfdp6tj20u00miwls.jpg,https://wx3.sinaimg.cn/large/6f0a090dgy1gdl6mfxcluj20u00hzwmb.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gdl6mewb8kj20u00jcdko.jpg",,,2020-04-07,叻叻猪嘅iPhone客户端,105,131,110,交大有礼,
4491072400682198,ICdcY2Rtc,#交大沙龙#  XJTUer们#宿舍里什么东西不能用了#  ,https://wx2.sinaimg.cn/large/6f0a090dly1gdl5ims9e8j20go0g8wfw.jpg,,,2020-04-07,憨憨’s iPhone客户端,118,62,3,"交大沙龙,宿舍里什么东西不能用了",
